 CLAVE_CASILLA,CLAVE_ACTA,ID_ESTADO,ESTADO,ID_MUNICIPIO,MUNICIPIO,ID_DISTRITO_LOCAL,DISTRITO_LOCAL,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PANAL,PES,RSP,FXM,C_PRI_PRD,C_PVEM_PT_MORENA_PANAL,C_PVEM_PT_MORENA,C_PVEM_PT_PANAL,C_PVEM_MORENA_PANAL,C_PT_MORENA_PANAL,C_PVEM_PT,C_PVEM_MORENA,C_PVEM_PANAL,C_PT_MORENA,C_PT_PANAL,C_MORENA_PANAL,NO_REGISTRADOS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,SHA,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO
190756B0100,190756B01002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,756,1,B,0,1,2,,,,,55,101,2,3,1,138,49,0,1,0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,6,,362,681,12, Por MAC,1,D,,,9/6/2021 20:00,,,,-
190756C0100,190756C01002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,756,1,C,0,1,2,,,,,68,92,2,12,5,128,29,2,1,3,6,0,1,1,0,0,0,0,0,0,0,0,0,0,10,,360,680,12, Por MAC,1,D,,,9/6/2021 20:01,,,,-
190757B0100,190757B01002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,757,1,B,0,1,2,,,,,54,82,2,3,4,138,49,2,1,1,2,0,0,1,0,0,1,0,0,0,0,1,0,0,10,,351,657,12, Por MAC,1,D,,,9/6/2021 20:02,,,,-
190757C0100,190757C01002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,757,1,C,0,1,2,,,,,70,79,1,4,1,133,39,8,0,0,2,2,7,0,0,0,0,0,0,0,0,0,0,0,6,,352,656,12, Por MAC,1,D,,,9/6/2021 20:03,,,,-
190758B0100,190758B01002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,758,1,B,0,1,2,,,,,59,77,4,3,7,121,61,6,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,345,702,12, Por MAC,1,I,,,9/6/2021 20:04,,,,-
190758C0100,190758C01002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,758,1,C,0,1,2,0,,,,47,86,3,0,5,137,67,2,1,1,1,2,0,2,0,0,0,0,1,0,0,0,0,0,7,,362,702,12, Por Recuento,1,I,,,12/6/2021 15:06,,,,-
190759B0100,190759B01002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,759,1,B,0,1,2,,,,,69,77,2,0,3,162,28,2,1,3,2,2,2,1,0,0,1,0,0,0,0,0,1,0,5,,361,635,12, Por MAC,1,I,,,9/6/2021 20:07,,,,-
190759C0100,190759C01002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,759,1,C,0,1,2,,,,,62,100,1,3,0,158,22,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,,356,635,12, Por MAC,1,I,,,9/6/2021 20:08,,,,-
190759C0200,190759C02002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,759,2,C,0,1,2,,,,,55,73,2,4,5,123,35,4,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,,308,634,12, Por MAC,1,I,,,9/6/2021 20:09,,,,-
190759C0300,190759C03002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,759,3,C,0,1,2,,,,,64,78,0,4,2,134,37,4,1,3,5,1,0,2,0,0,0,0,0,0,0,0,0,0,7,,342,634,12, Por MAC,1,I,,,9/6/2021 20:10,,,,-
190759C0400,190759C04002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,759,4,C,0,1,2,,,,,61,89,2,2,3,139,30,3,3,0,5,0,0,1,0,0,0,1,0,0,1,0,0,1,5,,346,634,12, Por MAC,1,I,,,9/6/2021 20:11,,,,-
190759C0500,190759C05002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,759,5,C,0,1,2,,,,,58,80,2,1,4,133,29,0,3,2,2,2,1,1,0,0,0,0,1,0,0,0,0,0,4,,323,634,12, Por MAC,1,I,,,9/6/2021 20:12,,,,-
190760B0100,190760B01002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,760,1,B,0,1,2,,,,,67,86,0,1,1,144,44,0,1,2,4,1,1,0,0,0,0,1,0,0,0,0,0,0,8,,361,617,12, Por MAC,1,I,,,9/6/2021 20:13,,,,-
190760C0100,190760C01002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,760,1,C,0,1,2,,,,,74,97,1,4,0,114,27,3,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,2,,330,616,12, Por MAC,1,I,,,9/6/2021 20:14,,,,-
190760C0200,190760C02002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,760,2,C,0,1,2,0,,,,61,80,2,0,2,140,24,4,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,8,,326,616,12, Por Recuento,1,I,,,12/6/2021 10:26,,,,-
190761B0100,190761B01002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,761,1,B,0,1,2,,,,,22,68,5,3,4,87,34,2,2,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,232,416,12, Por MAC,1,I,,,9/6/2021 20:16,,,,-
190761C0100,190761C01002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,761,1,C,0,1,2,0,,,,31,81,0,0,3,85,30,1,4,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,10,,250,416,12, Por Recuento,1,I,,,12/6/2021 10:50,,,,-
190762B0100,190762B01002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,762,1,B,0,1,2,,,,,49,66,2,2,5,104,33,0,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,8,,276,520,12, Por MAC,1,I,,,9/6/2021 20:23,,,,-
190762C0100,190762C01002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,762,1,C,0,1,2,0,,,,35,47,1,2,6,97,53,2,3,0,4,1,1,0,0,1,0,0,0,0,0,0,1,0,9,,263,520,12, Por Recuento,1,I,,,12/6/2021 11:02,,,,-
190763B0100,190763B01002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,763,1,B,0,1,2,,,,,63,90,2,2,4,133,43,0,2,0,4,2,0,0,0,0,0,0,1,0,0,0,0,1,4,,351,613,12, Por MAC,1,I,,,9/6/2021 20:24,,,,-
190763C0100,190763C01002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,763,1,C,0,1,2,,,,,91,77,5,2,3,142,41,3,1,2,2,0,1,0,0,1,0,0,1,0,0,0,1,0,4,,377,612,12, Por MAC,1,I,,,9/6/2021 20:27,,,,-
190763C0200,190763C02002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,763,2,C,0,1,2,,,,,72,72,2,0,2,144,36,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4,,338,612,12, Por MAC,1,I,,,9/6/2021 20:28,,,,-
190763C0300,190763C03002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,763,3,C,0,1,2,,,,,75,82,1,5,3,161,48,2,0,1,3,0,0,0,0,0,0,2,0,0,2,0,0,0,6,,391,612,12, Por MAC,1,I,,,9/6/2021 20:29,,,,-
190764B0100,190764B01002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,764,1,B,0,1,2,,,,,54,66,0,1,1,87,33,0,2,0,1,2,0,0,0,1,0,0,0,1,0,0,2,0,14,,265,510,12, Por MAC,1,I,,,9/6/2021 20:30,,,,-
190764C0100,190764C01002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,764,1,C,0,1,2,,,,,50,64,2,3,1,99,32,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,263,509,12, Por MAC,1,I,,,9/6/2021 20:32,,,,-
190764C0200,190764C02002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,764,2,C,0,1,2,,,,,37,57,3,2,2,97,47,0,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,,259,509,12, Por MAC,1,I,,,9/6/2021 20:33,,,,-
190765B0100,190765B01002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,765,1,B,0,1,2,,,,,37,59,0,4,3,116,55,1,0,0,1,3,2,0,0,0,0,1,0,0,1,0,0,2,5,,290,549,12, Por MAC,1,I,,,9/6/2021 20:34,,,,-
190765C0100,190765C01002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,765,1,C,0,1,2,,,,,48,68,1,6,2,116,31,2,2,1,1,3,2,0,2,2,0,0,1,0,1,0,0,3,9,,301,548,12, Por MAC,1,I,,,9/6/2021 20:35,,,,-
190765C0200,190765C02002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,765,2,C,0,1,2,,,,,49,75,1,1,5,89,40,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,7,,275,548,12, Por MAC,1,I,,,9/6/2021 20:36,,,,-
190766B0100,190766B01002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,766,1,B,0,1,2,,,,,65,66,0,3,5,114,27,1,2,0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,8,,299,629,12, Por MAC,1,I,,,9/6/2021 20:37,,,,-
190766C0100,190766C01002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,766,1,C,0,1,2,,,,,41,55,2,3,3,95,50,2,2,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,11,,271,628,12, Por MAC,1,I,,,9/6/2021 20:38,,,,-
190766C0200,190766C02002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,766,2,C,0,1,2,,,,,36,53,2,2,9,129,52,4,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,,303,628,12, Por MAC,1,I,,,9/6/2021 20:39,,,,-
190767B0100,190767B01002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,767,1,B,0,1,2,0,,,,49,104,2,3,7,97,46,3,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,9,,325,740,12, Por Recuento,1,D,,,12/6/2021 11:03,,,,-
190767C0100,190767C01002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,767,1,C,0,1,2,0,,,,40,121,1,1,3,89,33,3,2,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,11,,309,740,12, Por Recuento,1,D,,,12/6/2021 11:03,,,,-
190767C0200,190767C02002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,767,2,C,0,1,2,,,,,49,91,1,1,3,102,34,3,1,1,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,,292,740,12, Por MAC,1,D,,,9/6/2021 20:45,,,,-
190768B0100,190768B01002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,768,1,B,0,1,2,,,,,37,82,1,7,4,94,46,2,2,1,1,0,1,0,0,0,0,0,1,2,0,0,3,0,8,,292,673,12, Por MAC,1,D,,,9/6/2021 20:46,,,,-
190768C0100,190768C01002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,768,1,C,0,1,2,,,,,40,87,0,4,3,127,41,2,0,0,3,1,0,1,0,0,0,0,1,0,1,0,0,0,8,,319,673,12, Por MAC,1,D,,,9/6/2021 20:47,,,,-
190769B0100,190769B01002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,769,1,B,0,1,2,,,,,38,69,2,1,2,125,48,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,,293,561,12, Por MAC,1,D,,,9/6/2021 20:47,,,,-
190769C0100,190769C01002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,769,1,C,0,1,2,,,,,49,75,0,2,4,107,45,3,2,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,3,,297,561,12, Por MAC,1,D,,,9/6/2021 20:49,,,,-
190769C0200,190769C02002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,769,2,C,0,1,2,,,,,67,69,2,4,6,111,37,1,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,8,,314,560,12, Por MAC,1,D,,,9/6/2021 20:50,,,,-
190770B0100,190770B01002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,770,1,B,0,1,2,,,,,24,94,2,4,2,84,30,1,2,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,10,,260,633,12, Por MAC,1,D,,,9/6/2021 20:50,,,,-
190770C0100,190770C01002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,770,1,C,0,1,2,0,,,,26,90,0,2,3,83,30,0,3,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,12,,255,632,12, Por Recuento,1,D,,,12/6/2021 10:39,,,,-
190770C0200,190770C02002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,770,2,C,0,1,2,,,,,29,95,0,1,4,76,41,2,0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,2,12,,269,632,12, Por MAC,1,D,,,9/6/2021 20:53,,,,-
190771B0100,190771B01002,19,NUEVO LEON,26,Guadalupe,13,DISTRITO 13,771,1,B,0,1,2,,,,,25,70,0,3,3,83,46,2,1,2,4,1,0,0,1,0,0,0,1,0,1,0,0,0,10,,253,613,12, Por MAC,1,D,,,9/6/2021 16:14,,,,-
190771C0100,190771C01002,19,NUEVO LEON,26,Guadalupe,13,DISTRITO 13,771,1,C,0,1,2,,,,,34,77,3,4,5,99,39,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,,280,612,12, Por MAC,1,D,,,9/6/2021 16:15,,,,-
190771C0200,190771C02002,19,NUEVO LEON,26,Guadalupe,13,DISTRITO 13,771,2,C,0,1,2,0,,,,37,87,1,5,3,89,35,0,0,2,1,2,0,0,1,1,0,0,0,0,0,1,0,0,11,,276,612,12, Por Recuento,1,D,,,12/6/2021 11:03,,,,-
190772B0100,190772B01002,19,NUEVO LEON,26,Guadalupe,13,DISTRITO 13,772,1,B,0,1,2,,,,,41,92,2,4,1,116,40,2,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,16,,320,681,12, Por MAC,1,D,,,9/6/2021 16:18,,,,-
190772C0100,190772C01002,19,NUEVO LEON,26,Guadalupe,13,DISTRITO 13,772,1,C,0,1,2,,,,,43,98,2,5,6,120,35,1,0,2,3,3,1,0,0,0,0,0,1,0,0,0,0,0,9,,329,680,12, Por MAC,1,D,,,9/6/2021 16:18,,,,-
190773B0100,190773B01002,19,NUEVO LEON,26,Guadalupe,13,DISTRITO 13,773,1,B,0,1,2,0,,,,19,84,1,5,7,90,33,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,15,,258,632,12, Por Recuento,1,D,,,12/6/2021 11:04,,,,-
190773C0100,190773C01002,19,NUEVO LEON,26,Guadalupe,13,DISTRITO 13,773,1,C,0,1,2,,,,,30,66,4,6,2,102,30,2,5,2,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,,255,632,12, Por MAC,1,D,,,9/6/2021 16:22,,,,-
190773C0200,190773C02002,19,NUEVO LEON,26,Guadalupe,13,DISTRITO 13,773,2,C,0,1,2,,,,,31,71,0,6,7,104,34,2,1,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0,12,,274,631,12, Por MAC,1,D,,,9/6/2021 16:23,,,,-
190774B0100,190774B01002,19,NUEVO LEON,26,Guadalupe,13,DISTRITO 13,774,1,B,0,1,2,,,,,34,64,2,3,10,81,42,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,258,525,12, Por MAC,1,D,,,9/6/2021 16:23,,,,-
190774C0100,190774C01002,19,NUEVO LEON,26,Guadalupe,13,DISTRITO 13,774,1,C,0,1,2,,,,,40,59,0,5,5,102,44,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,,270,525,12, Por MAC,1,D,,,9/6/2021 16:25,,,,-
190775B0100,190775B01002,19,NUEVO LEON,26,Guadalupe,13,DISTRITO 13,775,1,B,0,1,2,,,,,33,75,1,2,1,121,34,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,,276,525,12, Por MAC,1,D,,,9/6/2021 16:25,,,,-
190775C0100,190775C01002,19,NUEVO LEON,26,Guadalupe,13,DISTRITO 13,775,1,C,0,1,2,,,,,48,76,1,3,3,90,30,1,3,2,0,2,2,0,0,0,0,0,0,0,0,0,2,0,5,,268,524,12, Por MAC,1,D,,,9/6/2021 16:26,,,,-
190775C0200,190775C02002,19,NUEVO LEON,26,Guadalupe,13,DISTRITO 13,775,2,C,0,1,2,,,,,38,77,2,4,3,96,47,3,0,0,1,2,0,2,0,0,0,0,0,0,1,0,0,0,8,,284,524,12, Por MAC,1,D,,,9/6/2021 16:27,,,,-
190776B0100,190776B01002,19,NUEVO LEON,26,Guadalupe,13,DISTRITO 13,776,1,B,0,1,2,,,,,37,76,2,2,7,100,50,3,2,2,3,2,1,0,0,0,1,0,0,0,0,1,0,0,6,,295,639,12, Por MAC,1,D,,,9/6/2021 16:28,,,,-
190776C0100,190776C01002,19,NUEVO LEON,26,Guadalupe,13,DISTRITO 13,776,1,C,0,1,2,,,,,37,76,1,5,7,88,49,0,1,1,0,2,2,1,0,0,0,0,2,0,0,0,0,0,12,,284,638,12, Por MAC,1,D,,,9/6/2021 16:29,,,,-
190776C0200,190776C02002,19,NUEVO LEON,26,Guadalupe,13,DISTRITO 13,776,2,C,0,1,2,0,,,,40,92,4,3,3,96,43,3,1,2,2,1,0,1,0,0,0,0,1,0,0,0,1,0,18,,311,638,12, Por Recuento,1,D,,,12/6/2021 11:05,,,,-
190777B0100,190777B01002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,777,1,B,0,1,2,,,,,69,87,0,4,2,162,32,1,2,0,4,3,0,0,0,0,0,0,0,0,1,0,0,0,10,,377,697,12, Por MAC,1,D,,,9/6/2021 20:55,,,,-
190777C0100,190777C01002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,777,1,C,0,1,2,,,,,65,105,2,0,2,161,33,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,,374,697,12, Por MAC,1,D,,,9/6/2021 20:55,,,,-
190777C0200,190777C02002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,777,2,C,0,1,2,,,,,67,94,1,7,4,144,40,1,4,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,8,,376,697,12, Por MAC,1,D,,,9/6/2021 20:57,,,,-
190777C0300,190777C03002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,777,3,C,0,1,2,,,,,70,80,1,3,4,147,31,3,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,8,,354,696,12, Por MAC,1,D,,,9/6/2021 20:59,,,,-
190777C0400,190777C04002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,777,4,C,0,1,2,,,,,61,115,0,3,2,148,37,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14,,386,696,12, Por MAC,1,D,,,9/6/2021 21:00,,,,-
190778B0100,190778B01002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,778,1,B,0,1,2,,,,,67,71,1,1,2,153,37,4,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,1,7,,352,664,12, Por MAC,1,D,,,9/6/2021 21:01,,,,-
190778C0100,190778C01002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,778,1,C,0,1,2,,,,,70,59,1,3,3,164,30,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,,345,664,12, Por MAC,1,D,,,9/6/2021 21:02,,,,-
190779B0100,190779B01002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,779,1,B,0,1,2,,,,,36,51,0,6,7,89,31,0,1,0,3,2,0,3,0,2,0,2,0,0,1,0,0,0,11,,245,531,12, Por MAC,1,D,,,9/6/2021 21:03,,,,-
190779C0100,190779C01002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,779,1,C,0,1,2,,,,,49,54,3,5,4,107,39,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,,271,531,12, Por MAC,1,D,,,9/6/2021 21:04,,,,-
190779C0200,190779C02002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,779,2,C,0,1,2,,,,,30,71,2,7,0,102,42,2,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,8,,270,531,12, Por MAC,1,D,,,9/6/2021 21:05,,,,-
190780B0100,190780B01002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,780,1,B,0,1,2,,,,,36,70,2,1,4,82,47,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,6,,252,535,12, Por MAC,1,D,,,9/6/2021 21:06,,,,-
190780C0100,190780C01002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,780,1,C,0,1,2,,,,,31,67,0,4,6,80,30,5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,227,535,12, Por MAC,1,D,,,9/6/2021 21:07,,,,-
190780C0200,190780C02002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,780,2,C,0,1,2,0,,,,43,89,4,8,3,84,32,3,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,7,,279,534,12, Por Recuento,1,D,,,12/6/2021 11:04,,,,-
190781B0100,190781B01002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,781,1,B,0,1,2,,,,,91,111,0,5,4,184,29,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,431,694,12, Por MAC,1,I,,,9/6/2021 21:09,,,,-
190781C0100,190781C01002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,781,1,C,0,1,2,,,,,85,116,0,1,0,166,30,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,405,694,12, Por MAC,1,I,,,9/6/2021 21:10,,,,-
190781C0200,190781C02002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,781,2,C,0,1,2,,,,,58,112,2,2,3,183,33,1,2,0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,8,,412,693,12, Por MAC,1,I,,,9/6/2021 21:11,,,,-
190781C0300,190781C03002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,781,3,C,0,1,2,,,,,92,122,0,1,0,198,23,3,1,1,3,2,0,1,0,0,0,0,1,0,1,0,0,2,1,,452,693,12, Por MAC,1,I,,,9/6/2021 21:12,,,,-
190782B0100,190782B01002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,782,1,B,0,1,2,,,,,56,84,0,5,7,96,44,1,2,3,1,1,0,1,0,0,0,0,0,0,1,0,0,0,9,,311,739,12, Por MAC,1,I,,,9/6/2021 21:13,,,,-
190782C0100,190782C01002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,782,1,C,0,1,2,,,,,45,83,0,3,4,113,46,0,0,2,2,0,0,1,0,0,0,0,0,1,0,0,0,1,5,,306,739,12, Por MAC,1,I,,,9/6/2021 21:14,,,,-
190783B0100,190783B01002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,783,1,B,0,1,2,,,,,31,73,2,2,3,98,33,4,0,1,1,2,0,0,0,1,0,0,2,1,0,0,2,0,9,,265,672,12, Por MAC,1,I,,,9/6/2021 21:15,,,,-
190783C0100,190783C01002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,783,1,C,0,1,2,0,,,,44,76,3,1,6,82,38,1,2,2,1,2,1,2,0,1,0,0,0,0,1,0,0,0,10,,273,671,12, Por Recuento,1,I,,,12/6/2021 11:05,,,,-
190783C0200,190783C02002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,783,2,C,0,1,2,,,,,25,89,2,0,2,99,30,1,2,2,3,0,0,0,0,0,0,0,0,0,2,0,0,0,7,,264,671,12, Por MAC,1,I,,,9/6/2021 21:18,,,,-
190784B0100,190784B01002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,784,1,B,0,1,2,,,,,72,78,1,3,1,142,32,3,0,1,5,0,2,0,0,0,1,0,1,0,0,0,0,0,3,,345,654,12, Por MAC,1,I,,,9/6/2021 21:18,,,,-
190784C0100,190784C01002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,784,1,C,0,1,2,,,,,71,74,0,3,2,140,39,1,2,0,4,1,1,0,0,0,1,0,0,0,0,0,0,0,6,,345,654,12, Por MAC,1,I,,,9/6/2021 21:19,,,,-
190784C0200,190784C02002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,784,2,C,0,1,2,,,,,63,81,1,3,4,146,40,0,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,4,,350,653,12, Por MAC,1,I,,,9/6/2021 21:20,,,,-
190785B0100,190785B01002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,785,1,B,0,1,2,0,,,,46,42,0,0,6,115,27,3,1,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,5,,252,596,12, Por Consejo CEE,1,I,,,12/6/2021 4:37,,,,-
190785C0100,190785C01002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,785,1,C,0,1,2,,,,,30,60,1,3,5,112,29,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,249,596,12, Por MAC,1,I,,,9/6/2021 21:22,,,,-
190785C0200,190785C02002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,785,2,C,0,1,2,,,,,37,63,0,1,8,103,39,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,,264,595,12, Por MAC,1,I,,,9/6/2021 21:25,,,,-
190786B0100,190786B01002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,786,1,B,0,1,2,0,,,,46,111,3,6,5,109,33,0,1,2,2,1,0,0,0,0,0,0,0,0,1,0,0,1,7,,328,706,12, Por Consejo CEE,1,D,,,12/6/2021 4:38,,,,-
190786C0100,190786C01002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,786,1,C,0,1,2,,,,,31,82,0,2,9,109,51,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,,299,706,12, Por MAC,1,D,,,9/6/2021 21:26,,,,-
190786C0200,190786C02002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,786,2,C,0,1,2,,,,,36,86,4,5,3,106,32,1,2,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,5,,285,705,12, Por MAC,1,D,,,9/6/2021 21:27,,,,-
190787B0100,190787B01002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,787,1,B,0,1,2,,,,,44,87,0,0,0,117,48,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,,310,633,12, Por MAC,1,D,,,9/6/2021 21:28,,,,-
190787C0100,190787C01002,19,NUEVO LEON,26,Guadalupe,12,DISTRITO 12,787,1,C,0,1,2,,,,,67,71,2,0,1,142,23,3,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,1,7,,323,633,12, Por MAC,1,D,,,9/6/2021 21:29,,,,-
